,id,Country,cause,year,incidence,prevalence,sex_Both,sex_Female,sex_Male,age_1 to 4,age_10 to 14,age_15 to 19,age_20 to 24,age_25 to 29,age_30 to 34,age_35 to 39,age_40 to 44,age_45 to 49,age_5 to 9,age_50 to 54,age_55 to 59,age_60 to 64,age_65 to 69,age_70 to 74,age_75 to 79,age_80 to 84,age_85 to 89,age_90 to 94
1033333,528,Netherlands,Other drug use disorders,2019,0.0,11.988380359892629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1443129,764,Thailand,Other drug use disorders,2017,5.385646212634127,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236171,854,Burkina Faso,Alcohol use disorders,2019,4127.352657797723,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546960,268,Georgia,Autism spectrum disorders,2016,0.0,15.017236252002023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484434,748,Eswatini,Self-harm by firearm,2015,1.7446419642340134,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588279,862,Venezuela (Bolivarian Republic of),Anxiety disorders,2015,6525.429582332204,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468961,232,Eritrea,Dysthymia,2015,133.55763884485762,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1497035,788,Tunisia,Alcohol use disorders,2015,0.0,6739.396881225949,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1231829,659,Saint Kitts and Nevis,Major depressive disorder,2017,0.0,23.43383600108992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26264,16,American Samoa,Cocaine use disorders,2018,0.0305610029051555,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510596,795,Turkmenistan,Cannabis use disorders,2018,199.32992838440023,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16589,8,Albania,Self-harm by firearm,2017,0.0,10.224790343048417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612033,894,Zambia,Schizophrenia,2016,16.948055483564865,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
901769,470,Malta,Amphetamine use disorders,2018,21.12128652847991,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439535,762,Tajikistan,Cannabis use disorders,2015,100.5456236057452,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1516620,795,Turkmenistan,Self-harm by firearm,2018,0.0,4.867264250142249,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804288,428,Latvia,Cocaine use disorders,2015,1.3867619292144575,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1148084,600,Paraguay,Cannabis use disorders,2016,0.0,394.9594879583992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
567490,300,Greece,Self-harm by firearm,2016,10.223020409136293,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25783,16,American Samoa,Major depressive disorder,2016,83.46614826209584,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,4,Afghanistan,Anxiety disorders,2016,0.0,278905.28554236755,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166898,608,Philippines,Other mental disorders,2018,0.0,93439.3281784046,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868355,454,Malawi,Dysthymia,2018,3657.9837060629297,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73977,51,Armenia,Autism spectrum disorders,2018,0.0,189.0395159773788,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636709,332,Haiti,Cocaine use disorders,2015,0.0,607.3263328437247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670246,356,India,Anxiety disorders,2016,2052.380026408065,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1474320,772,Tokelau,Opioid use disorders,2018,0.0,0.0009707393991363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77664,36,Australia,Cocaine use disorders,2015,14.790885179160178,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165211,204,Benin,Other mental disorders,2018,0.0,1079.7805484991295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
808587,428,Latvia,Cocaine use disorders,2017,0.0,10.196589554401216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
793603,418,Lao People's Democratic Republic,Self-harm by other specified means,2018,10.236698275665368,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1038601,554,New Zealand,Cannabis use disorders,2016,0.0,186.85701134895464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
830803,430,Liberia,Schizophrenia,2019,0.0,0.3056824810792471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274076,120,Cameroon,Anorexia nervosa,2016,0.0,1250.52671014481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81931,36,Australia,Idiopathic developmental intellectual disability,2018,0.0,2806.771489296912,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132250,52,Barbados,Opioid use disorders,2017,0.0,20.765089708152423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76556,36,Australia,Alcohol use disorders,2018,653.5253587268035,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380771,192,Cuba,Bipolar disorder,2016,0.0,12354.210404608177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942420,583,Micronesia (Federated States of),Schizophrenia,2015,0.4491061795809642,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103935,512,Oman,Bipolar disorder,2019,9.364700257784309,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1066944,566,Nigeria,Cannabis use disorders,2017,0.0,347.965483586797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137911,112,Belarus,Amphetamine use disorders,2016,14.750420274510414,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272875,120,Cameroon,Amphetamine use disorders,2019,0.0,1634.9083699676494,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433377,214,Dominican Republic,Schizophrenia,2017,0.0,22.60825905133023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
563870,288,Ghana,Alcohol use disorders,2016,0.0,607.5886907097663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181888,64,Bhutan,Cocaine use disorders,2017,0.0,1.92114686485278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423932,212,Dominica,Alcohol use disorders,2019,0.0,0.1083830859939586,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384048,724,Spain,Major depressive disorder,2017,0.0,40077.16903312444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014248,520,Nauru,Bulimia nervosa,2018,0.0,1.732422948561298,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
966093,496,Mongolia,Other mental disorders,2019,0.0,2107.209353084777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
506255,242,Fiji,Self-harm by firearm,2019,4.81420150074935,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351990,188,Costa Rica,Opioid use disorders,2018,78.60423696873464,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292259,148,Chad,Cannabis use disorders,2016,189.10792575519008,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
939815,484,Mexico,Attention-deficit/hyperactivity disorder,2019,0.0,228326.1464388056,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1486589,780,Trinidad and Tobago,Major depressive disorder,2019,4356.760814386368,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540144,270,Gambia,Anxiety disorders,2018,0.0,2633.0591770638366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715520,376,Israel,Conduct disorder,2017,0.0,11077.937019650948,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98687,31,Azerbaijan,Cannabis use disorders,2019,0.0,24.737547315109914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1389773,144,Sri Lanka,Other mental disorders,2016,0.0,4946.186545145404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538002,270,Gambia,Other drug use disorders,2017,5.751913120309272,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138,12,Algeria,Major depressive disorder,2015,48056.73028715266,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146001,56,Belgium,Amphetamine use disorders,2019,76.8751596686682,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1374442,728,South Sudan,Cannabis use disorders,2016,0.0,240.4076078727124,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499628,231,Ethiopia,Alcohol use disorders,2017,0.0,41501.83318389508,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908067,470,Malta,Attention-deficit/hyperactivity disorder,2018,0.0,17.240507410167968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
710476,376,Israel,Dysthymia,2019,934.911860413124,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495516,788,Tunisia,Self-harm by firearm,2018,0.082019196725922,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395471,203,Czechia,Bipolar disorder,2015,14.677174950780442,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
973001,499,Montenegro,Self-harm by firearm,2019,0.0,7.223067759934564,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42896,24,Angola,Major depressive disorder,2018,740.4231126960277,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409394,262,Djibouti,Other drug use disorders,2018,2.2157288934579027,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8572,8,Albania,Bipolar disorder,2017,72.61675322084083,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971905,499,Montenegro,Amphetamine use disorders,2017,0.8991507843275421,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
648563,340,Honduras,Other drug use disorders,2016,0.0,136.93765786246897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
713334,376,Israel,Cocaine use disorders,2016,0.0,429.06832895897503,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749794,400,Jordan,Self-harm by other specified means,2018,0.0,316.85064662439044,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220399,646,Rwanda,Bipolar disorder,2015,248.14887759797884,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
593030,316,Guam,Amphetamine use disorders,2019,1.8428350892408591,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1430599,760,Syrian Arab Republic,Alcohol use disorders,2018,157.04967510799884,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
727039,388,Jamaica,Major depressive disorder,2018,2777.234986767827,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1209222,642,Romania,Self-harm by other specified means,2017,0.0,1516.9952477366885,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499543,788,Tunisia,Cannabis use disorders,2018,0.0,951.3305562895462,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1210532,643,Russian Federation,Cocaine use disorders,2018,321.21170327148366,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284702,140,Central African Republic,Alcohol use disorders,2016,1177.6304411159704,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
505622,242,Fiji,Autism spectrum disorders,2016,0.0,214.0088251289397,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399735,203,Czechia,Major depressive disorder,2018,0.0,7303.958505682556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616100,324,Guinea,Schizophrenia,2019,0.0,3132.24332024296,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1410597,752,Sweden,Other drug use disorders,2018,2007.04617264504,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741698,392,Japan,Cannabis use disorders,2017,0.0,358.73050687412683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1424679,756,Switzerland,Autism spectrum disorders,2018,0.0,1951.269924205948,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415634,262,Djibouti,Idiopathic developmental intellectual disability,2018,0.0,678.5083661795796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152315,84,Belize,Alcohol use disorders,2015,0.0,177.8617405177172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383313,192,Cuba,Dysthymia,2017,0.0,4773.1415375647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680961,360,Indonesia,Self-harm by other specified means,2018,0.0,1366.5674074734118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
842936,440,Lithuania,Self-harm by firearm,2018,2.0588171517750684,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113095,586,Pakistan,Opioid use disorders,2017,15582.931836640057,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099817,578,Norway,Bipolar disorder,2019,0.0,2991.78948905599,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500781,242,Fiji,Opioid use disorders,2017,5.604412767424534,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277753,682,Saudi Arabia,Bipolar disorder,2019,1589.7198634757945,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837980,434,Libya,Major depressive disorder,2015,41473.99412592913,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164702,204,Benin,Idiopathic developmental intellectual disability,2019,0.0,235.8640839110168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220089,96,Brunei Darussalam,Self-harm by firearm,2015,0.0,0.3652853906478776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1051075,562,Niger,Major depressive disorder,2015,9136.709487332948,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56169,28,Antigua and Barbuda,Bipolar disorder,2018,0.0,41.892814732789866,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1530476,800,Uganda,Self-harm by other specified means,2017,1784.3860646423436,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175265,616,Poland,Anxiety disorders,2018,0.0,520.1802950135553,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437983,762,Tajikistan,Amphetamine use disorders,2015,0.0,1.5973089568806649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182435,620,Portugal,Major depressive disorder,2019,0.0,11687.919468745102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1595731,704,Viet Nam,Major depressive disorder,2015,85612.82640966588,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1383545,724,Spain,Amphetamine use disorders,2016,0.0,4242.777345043379,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
861444,450,Madagascar,Anxiety disorders,2015,0.0,1264.0720052910192,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302290,152,Chile,Anxiety disorders,2016,8783.25866879804,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185542,68,Bolivia (Plurinational State of),Self-harm by firearm,2015,0.0,0.9175954029420704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079281,807,North Macedonia,Dysthymia,2016,0.0,0.2111570215452035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321173,170,Colombia,Opioid use disorders,2019,1849.360114479512,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426783,760,Syrian Arab Republic,Amphetamine use disorders,2017,0.7585514841555266,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1490529,780,Trinidad and Tobago,Dysthymia,2018,0.0,33.41342744523604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1345290,90,Solomon Islands,Schizophrenia,2018,0.3146432650805759,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166783,204,Benin,Self-harm by other specified means,2017,0.0,50.182336645878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
863810,450,Madagascar,Alcohol use disorders,2018,0.0,5439.771767500765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
868936,454,Malawi,Self-harm by other specified means,2019,172.23482529805457,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513007,795,Turkmenistan,Idiopathic developmental intellectual disability,2015,0.0,753.2737931298439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
936637,484,Mexico,Self-harm by other specified means,2016,2148.0028356838943,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429888,214,Dominican Republic,Other mental disorders,2018,0.0,681.278262540611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36844,20,Andorra,Self-harm by other specified means,2016,1.8886655669382169,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1306578,690,Seychelles,Idiopathic developmental intellectual disability,2019,0.0,10.083380683082453,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571803,860,Uzbekistan,Anxiety disorders,2015,0.0,46384.68537495983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847102,440,Lithuania,Opioid use disorders,2016,0.0,79.7963434066423,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259075,882,Samoa,Anorexia nervosa,2017,0.0,3.779963234063266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1355976,706,Somalia,Anxiety disorders,2016,5136.943919808965,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18024,12,Algeria,Cannabis use disorders,2018,1944.1988809477543,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888303,462,Maldives,Autism spectrum disorders,2016,0.0,2.118639977630977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277064,124,Canada,Dysthymia,2015,0.0,4317.89109357949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794657,418,Lao People's Democratic Republic,Opioid use disorders,2016,41.77134227852916,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1282583,682,Saudi Arabia,Bulimia nervosa,2019,0.0,25551.866338846216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579961,304,Greenland,Autism spectrum disorders,2019,0.0,0.6180134713126736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156761,84,Belize,Schizophrenia,2018,0.0,109.87586284065324,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710961,376,Israel,Bulimia nervosa,2015,304.16641450646097,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523407,798,Tuvalu,Schizophrenia,2019,0.0,1.5454928506630454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
559073,288,Ghana,Other drug use disorders,2015,65.78552076007253,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240698,854,Burkina Faso,Idiopathic developmental intellectual disability,2019,0.0,27692.753245971333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517771,250,France,Major depressive disorder,2017,78269.20289325438,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1304966,690,Seychelles,Anxiety disorders,2015,0.0,331.0532850084184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729235,388,Jamaica,Self-harm by other specified means,2015,0.0,20.78073524137345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2833,4,Afghanistan,Opioid use disorders,2015,0.0,3798.6378211918473,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1473665,772,Tokelau,Alcohol use disorders,2019,0.0,1.1563537151801424,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19836,12,Algeria,Cocaine use disorders,2016,50.49307347315376,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
656328,348,Hungary,Schizophrenia,2017,2.6247753938179588,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1462757,768,Togo,Major depressive disorder,2015,0.0,10895.849723796617,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
812275,422,Lebanon,Schizophrenia,2015,7.847786947690698,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553190,276,Germany,Schizophrenia,2016,1745.8179033838942,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418969,212,Dominica,Schizophrenia,2019,0.1994752945303065,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
624789,624,Guinea-Bissau,Opioid use disorders,2017,0.0,0.0641075386745441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406341,740,Suriname,Autism spectrum disorders,2019,0.0,49.95279687200141,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
801471,428,Latvia,Major depressive disorder,2018,693.8876264740234,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333250,174,Comoros,Bipolar disorder,2017,0.0,8.84834349771091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379774,192,Cuba,Other drug use disorders,2017,11.306659140505667,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1491233,780,Trinidad and Tobago,Dysthymia,2019,0.0,180.625257208073,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751743,398,Kazakhstan,Alcohol use disorders,2018,6795.02311594845,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
624230,624,Guinea-Bissau,Dysthymia,2018,0.0,235.54101452493728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1224011,646,Rwanda,Bipolar disorder,2018,0.0,10096.9823853668,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256285,882,Samoa,Attention-deficit/hyperactivity disorder,2016,0.0,81.24907837700056,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
672883,356,India,Other drug use disorders,2018,0.0,236.2935779401395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602694,320,Guatemala,Major depressive disorder,2019,8041.164510526905,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008192,516,Namibia,Alcohol use disorders,2016,0.0,269.1062851362091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
666413,352,Iceland,Dysthymia,2019,0.0,196.3640066221968,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525967,266,Gabon,Anorexia nervosa,2017,23.020377167634688,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83219,36,Australia,Amphetamine use disorders,2017,0.0,1204.6046708185347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194369,70,Bosnia and Herzegovina,Bipolar disorder,2019,100.37543758936025,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1098621,578,Norway,Anxiety disorders,2018,0.0,12254.622791580514,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050630,558,Nicaragua,Autism spectrum disorders,2018,0.0,1039.393402861141,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
